,country,year,sex,age,suicides_no,population
3260,56,1996,1,4,1391,1298200
3261,56,1996,1,5,859,809000
3262,56,1996,1,6,76,99700
3263,56,1996,1,3,518,722500
3264,56,1996,1,2,224,743800
3265,56,1996,2,6,57,302400
3266,56,1996,2,5,214,1226000
3267,56,1996,2,4,170,1384800
3268,56,1996,2,3,59,741800
3269,56,1996,2,2,43,737300
3270,56,1996,1,1,13,821700
3271,56,1996,2,1,3,797600
3272,56,1997,1,5,819,803300
3273,56,1997,1,4,1326,1326100
3274,56,1997,1,6,77,100500
3275,56,1997,1,3,487,709000
3276,56,1997,1,2,247,750600
3277,56,1997,2,6,59,305000
3278,56,1997,2,5,188,1218800
3279,56,1997,2,4,188,1415500
3280,56,1997,2,3,75,726900
3281,56,1997,2,2,50,744100
3282,56,1997,1,1,8,809000
3283,56,1997,2,1,2,783300
3284,56,1998,1,5,794,784600
3285,56,1998,1,4,1320,1360700
3286,56,1998,1,6,82,104000
3287,56,1998,1,3,511,698900
3288,56,1998,1,2,287,762700
3289,56,1998,2,6,78,316400
3290,56,1998,2,5,185,1191300
3291,56,1998,2,4,192,1455000
3292,56,1998,2,3,51,716200
3293,56,1998,2,2,39,755800
3294,56,1998,1,1,12,787800
3295,56,1998,2,1,5,761400
3296,56,1999,1,5,739,771900
3297,56,1999,1,6,91,106400
3298,56,1999,1,4,1178,1378000
3299,56,1999,1,3,550,692600
3300,56,1999,1,2,288,771500
3301,56,1999,2,6,66,318400
3302,56,1999,2,5,170,1157900
3303,56,1999,2,4,174,1465100
3304,56,1999,2,3,67,697900
3305,56,1999,2,2,48,741400
3306,56,1999,1,1,22,748500
3307,56,1999,2,1,4,713600
3308,56,2000,1,5,721,750602
3309,56,2000,1,4,1334,1403903
3310,56,2000,1,6,89,110565
3311,56,2000,1,3,508,688963
3312,56,2000,1,2,306,786483
3313,56,2000,2,6,67,331579
3314,56,2000,2,5,172,1125001
3315,56,2000,2,4,170,1497056
3316,56,2000,2,3,54,693860
3317,56,2000,2,2,36,754801
3318,56,2000,1,1,20,717646
3319,56,2000,2,1,6,683020
3320,56,2001,1,5,658,731902
3321,56,2001,1,4,1266,1423218
3322,56,2001,1,6,82,116090
3323,56,2001,1,3,477,687861
3324,56,2001,1,2,313,801574
3325,56,2001,2,6,73,346664
3326,56,2001,2,5,162,1094844
3327,56,2001,2,4,164,1522267
3328,56,2001,2,3,53,691653
3329,56,2001,2,2,36,768639
3330,56,2001,1,1,17,681448
3331,56,2001,2,1,2,647427
3332,56,2002,1,4,1263,1429098
3333,56,2002,1,5,607,719837
3334,56,2002,1,3,515,688769
3335,56,2002,1,6,79,122862
3336,56,2002,1,2,296,814826
3337,56,2002,2,6,69,359673
3338,56,2002,2,5,149,1076366
3339,56,2002,2,4,191,1533648
3340,56,2002,2,3,65,691146
3341,56,2002,2,2,32,780846
3342,56,2002,1,1,20,642277
3343,56,2002,2,1,5,609886
3344,56,2003,1,5,669,709699
3345,56,2003,1,4,1304,1427642
3346,56,2003,1,6,107,131935
3347,56,2003,1,3,540,691958
3348,56,2003,1,2,285,824213
3349,56,2003,2,6,78,374617
3350,56,2003,2,5,177,1062435
3351,56,2003,2,4,179,1536542
3352,56,2003,2,3,57,692961
3353,56,2003,2,2,46,789030
3354,56,2003,1,1,11,605243
3355,56,2003,2,1,3,574416
3356,56,2007,1,6,122,157647
3357,56,2007,1,5,506,710519
3358,56,2007,1,4,900,1399410
3359,56,2007,1,3,405,723119
3360,56,2007,1,2,261,801445
3361,56,2007,2,6,70,424470
3362,56,2007,2,5,127,1054993
3363,56,2007,2,4,163,1518188
3364,56,2007,2,3,56,711481
3365,56,2007,2,2,37,768164
3366,56,2007,1,1,9,500931
3367,56,2007,2,1,3,474089
3368,56,2008,1,6,131,159724
3369,56,2008,1,4,961,1395695
3370,56,2008,1,5,481,716132
3371,56,2008,1,3,375,737364
3372,56,2008,1,2,234,778552
3373,56,2008,2,6,63,432516
3374,56,2008,2,4,184,1514338
3375,56,2008,2,5,127,1059632
3376,56,2008,2,3,66,723117
3377,56,2008,2,2,29,745464
3378,56,2008,1,1,5,484885
3379,56,2008,2,1,2,458327
3380,56,2009,1,6,145,159050
3381,56,2009,1,4,903,1390214
3382,56,2009,1,5,466,726459
3383,56,2009,1,3,445,754796
3384,56,2009,1,2,270,749519
3385,56,2009,2,6,74,434130
3386,56,2009,2,5,144,1073032
3387,56,2009,2,4,165,1507662
3388,56,2009,2,3,74,737605
3389,56,2009,2,2,45,716695
3390,56,2009,1,1,9,473483
3391,56,2009,2,1,3,447324
3392,56,2010,1,6,115,158977
3393,56,2010,1,4,869,1353782
3394,56,2010,1,5,458,744533
3395,56,2010,1,3,382,723856
3396,56,2010,1,2,240,707657
3397,56,2010,2,6,62,432426
3398,56,2010,2,4,145,1483086
3399,56,2010,2,3,60,715558
3400,56,2010,2,5,83,1092687
3401,56,2010,2,2,39,668827
3402,56,2010,1,1,5,462298
3403,56,2010,2,1,1,437506
3404,56,2011,1,6,112,161762
3405,56,2011,1,5,415,755610
3406,56,2011,1,4,730,1342175
3407,56,2011,1,3,340,736247
3408,56,2011,1,2,185,676797
3409,56,2011,2,6,69,441193
3410,56,2011,2,4,141,1470135
3411,56,2011,2,5,91,1104192
3412,56,2011,2,3,42,724263
3413,56,2011,2,2,36,639397
3414,56,2011,1,1,10,459834
3415,56,2011,2,1,1,435715
3416,56,2013,1,6,125,169369
3417,56,2013,1,5,376,786132
3418,56,2013,1,4,609,1316641
3419,56,2013,1,3,308,759582
3420,56,2013,1,2,145,609560
3421,56,2013,2,6,65,464748
3422,56,2013,2,4,111,1438609
3423,56,2013,2,5,87,1130796
3424,56,2013,2,3,45,739769
3425,56,2013,2,2,25,576270
3426,56,2013,1,1,5,471922
3427,56,2013,2,1,1,446842
3428,56,2014,1,6,125,172445
3429,56,2014,1,4,572,1305009
3430,56,2014,1,5,341,807337
3431,56,2014,1,3,297,768569
3432,56,2014,1,2,128,578690
3433,56,2014,2,6,53,475110
3434,56,2014,2,4,93,1421531
3435,56,2014,2,5,68,1149649
3436,56,2014,2,3,41,745490
3437,56,2014,2,2,15,546952
3438,56,2014,2,1,6,455300
3439,56,2014,1,1,2,480895
3440,26,1985,1,6,214,210800
3441,26,1985,1,5,449,876400
3442,26,1985,1,4,493,1228000
3443,26,1985,1,3,245,775300
3444,26,1985,2,6,119,409900
3445,26,1985,2,5,276,1029700
3446,26,1985,2,4,252,1216200
3447,26,1985,1,2,109,775300
3448,26,1985,2,3,78,744000
3449,26,1985,2,2,33,744100
3450,26,1985,1,1,12,644100
3451,26,1985,2,1,1,615800
3452,26,1986,1,6,211,215400
3453,26,1986,1,5,444,889900
3454,26,1986,1,4,476,1237100
3455,26,1986,1,3,236,786200
3456,26,1986,2,5,255,1039500
3457,26,1986,2,6,90,419600
3458,26,1986,2,4,252,1221200
3459,26,1986,1,2,118,760500
3460,26,1986,2,3,76,755700
3461,26,1986,2,2,40,729100
3462,26,1986,1,1,3,630300
3463,26,1986,2,1,1,602600
3464,26,1987,1,6,222,214800
3465,26,1987,1,5,433,893500
3466,26,1987,1,4,483,1239800
3467,26,1987,1,3,273,789200
3468,26,1987,2,6,113,422000
3469,26,1987,2,5,232,1040900
3470,26,1987,2,4,215,1222000
3471,26,1987,1,2,121,756300
3472,26,1987,2,3,100,759300
3473,26,1987,2,2,35,725700
3474,26,1987,1,1,11,628100
3475,26,1987,2,1,0,599700
3476,26,1988,1,6,181,217000
3477,26,1988,1,5,390,901500
3478,26,1988,1,4,423,1251300
3479,26,1988,1,3,238,796900
3480,26,1988,2,6,104,429200
3481,26,1988,2,5,211,1044800
3482,26,1988,2,4,213,1229900
3483,26,1988,1,2,113,745800
3484,26,1988,2,3,86,767800
3485,26,1988,2,2,28,715900
3486,26,1988,1,1,8,624200
3487,26,1988,2,1,1,595000
3488,26,1989,1,6,220,220800
3489,26,1989,1,5,351,908400
3490,26,1989,1,4,422,1267600
3491,26,1989,1,3,215,805000
3492,26,1989,2,6,91,436800
3493,26,1989,2,5,200,1048300
3494,26,1989,1,2,126,730000
3495,26,1989,2,4,190,1243700
3496,26,1989,2,3,72,776100
3497,26,1989,2,2,27,700100
3498,26,1989,1,1,4,620700
3499,26,1989,2,1,2,591700
3500,26,1990,1,6,208,221900
3501,26,1990,1,5,349,915100
3502,26,1990,1,4,422,1285200
3503,26,1990,1,3,213,811000
3504,26,1990,2,6,95,439600
3505,26,1990,2,5,193,1053000
3506,26,1990,1,2,109,711900
3507,26,1990,2,4,186,1259200
3508,26,1990,2,3,81,781400
3509,26,1990,2,2,37,682800
3510,26,1990,1,1,2,618600
3511,26,1990,2,1,0,590000
3512,26,1991,1,6,205,219300
3513,26,1991,1,5,310,925900
3514,26,1991,1,4,424,1304700
3515,26,1991,1,3,235,813800
3516,26,1991,2,6,76,436200
3517,26,1991,2,5,172,1063800
3518,26,1991,2,4,184,1277400
3519,26,1991,1,2,100,696300
3520,26,1991,2,3,71,783200
3521,26,1991,2,2,23,667900
3522,26,1991,1,1,4,618500
3523,26,1991,2,1,1,589600
3524,26,1992,1,6,178,213800
3525,26,1992,1,5,331,940200
3526,26,1992,1,4,450,1325000
3527,26,1992,1,3,235,813500
3528,26,1992,2,6,94,428600
3529,26,1992,2,5,202,1079300
3530,26,1992,1,2,114,683800
3531,26,1992,2,4,171,1296200
3532,26,1992,2,3,69,782500
3533,26,1992,2,2,29,656700
3534,26,1992,1,1,5,619100
3535,26,1992,2,1,0,589400
3536,26,1993,1,6,196,206300
3537,26,1993,1,4,573,1346000
3538,26,1993,1,5,365,956900
3539,26,1993,1,3,276,810400
3540,26,1993,2,6,94,419100
3541,26,1993,1,2,138,674100
3542,26,1993,2,5,192,1097600
3543,26,1993,2,4,196,1315100
3544,26,1993,2,3,74,779500
3545,26,1993,2,2,33,648400
3546,26,1993,1,1,4,619900
3547,26,1993,2,1,1,589600
3548,26,1994,1,6,200,204800
3549,26,1994,1,4,538,1367300
3550,26,1994,1,5,378,968900
3551,26,1994,1,3,266,804200
3552,26,1994,1,2,151,665700
3553,26,1994,2,6,82,414900
3554,26,1994,2,5,185,1110600
3555,26,1994,2,4,213,1334900
3556,26,1994,2,3,83,774100
3557,26,1994,2,2,24,641000
3558,26,1994,1,1,10,620600
3559,26,1994,2,1,1,590400
3560,26,1995,1,6,169,211300
3561,26,1995,1,4,593,1390200
3562,26,1995,1,5,392,969500
3563,26,1995,1,3,244,795600
3564,26,1995,1,2,142,657100
3565,26,1995,2,6,84,422900
3566,26,1995,2,5,185,1108700
3567,26,1995,2,4,222,1357900
3568,26,1995,2,3,72,767500
3569,26,1995,2,2,39,634100
3570,26,1995,1,1,10,621100
3571,26,1995,2,1,3,591200
3572,26,1996,1,6,173,221792
3573,26,1996,1,4,551,1417838
3574,26,1996,1,5,352,961063
3575,26,1996,1,3,239,786754
3576,26,1996,1,2,140,649022
3577,26,1996,2,6,68,436450
3578,26,1996,2,4,215,1386275
3579,26,1996,2,5,157,1095398
3580,26,1996,2,3,77,760530
3581,26,1996,2,2,36,627412
3582,26,1996,1,1,3,622534
3583,26,1996,2,1,2,592477
3584,26,1997,1,6,197,226961
3585,26,1997,1,4,608,1433650
3586,26,1997,1,5,343,955659
3587,26,1997,1,3,273,782814
3588,26,1997,1,2,124,645571
3589,26,1997,2,4,238,1402471
3590,26,1997,2,5,173,1087545
3591,26,1997,2,6,69,443094
3592,26,1997,2,3,81,757131
3593,26,1997,2,2,34,624118
3594,26,1997,1,1,6,623586
3595,26,1997,2,1,0,593623
3596,26,1998,1,6,185,241792
3597,26,1998,1,4,571,1471297
3598,26,1998,1,5,329,949378
3599,26,1998,1,3,236,764850
3600,26,1998,1,2,136,636467
3601,26,1998,2,6,86,461159
3602,26,1998,2,4,228,1440638
3603,26,1998,2,5,154,1073492
3604,26,1998,2,3,56,741822
3605,26,1998,2,2,31,615839
3606,26,1998,1,1,5,626794
3607,26,1998,2,1,2,597469
3608,26,1999,1,6,148,251980
3609,26,1999,1,4,558,1492493
3610,26,1999,1,5,329,950152
3611,26,1999,1,3,204,748800
3612,26,1999,1,2,113,632892
3613,26,1999,2,5,145,1069485
3614,26,1999,2,4,198,1462303
3615,26,1999,2,6,62,473110
3616,26,1999,2,3,63,727178
3617,26,1999,2,2,26,613014
3618,26,1999,1,1,9,628075
3619,26,1999,2,1,2,598795
3620,26,2000,1,6,176,261961
3621,26,2000,1,4,589,1511704
3622,26,2000,1,5,353,952563
3623,26,2000,1,3,265,731332
3624,26,2000,1,2,139,631207
3625,26,2000,2,4,253,1481833
3626,26,2000,2,5,180,1067181
3627,26,2000,2,6,76,484631
3628,26,2000,2,3,69,711759
3629,26,2000,2,2,38,612148
3630,26,2000,1,1,4,628531
3631,26,2000,2,1,1,599175
3632,26,2001,1,6,171,271676
3633,26,2001,1,4,686,1524828
3634,26,2001,1,5,361,961448
3635,26,2001,1,3,239,717487
3636,26,2001,1,2,118,631774
3637,26,2001,2,6,86,496214
3638,26,2001,2,4,248,1495214
3639,26,2001,2,5,155,1070496
3640,26,2001,2,3,55,699613
3641,26,2001,2,2,35,612659
3642,26,2001,1,1,7,628591
3643,26,2001,2,1,4,600055
3644,26,2002,1,6,173,280663
3645,26,2002,1,4,636,1532542
3646,26,2002,1,5,344,976466
3647,26,2002,1,3,235,708881
3648,26,2002,2,5,186,1080063
3649,26,2002,1,2,107,633971
3650,26,2002,2,4,242,1503026
3651,26,2002,2,6,66,506614
3652,26,2002,2,3,58,692308
3653,26,2002,2,2,24,614288
3654,26,2002,2,1,3,600964
3655,26,2002,1,1,2,628784
3656,26,2003,1,6,179,289022
3657,26,2003,1,4,684,1538139
3658,26,2003,1,5,324,991219
3659,26,2003,1,3,221,702195
3660,26,2003,1,2,121,636426
3661,26,2003,2,5,169,1090130
3662,26,2003,2,4,218,1509017
3663,26,2003,2,6,60,515520
3664,26,2003,2,3,64,687593
3665,26,2003,2,2,39,616806
3666,26,2003,1,1,8,627838
3667,26,2003,2,1,4,600217
3668,26,2004,1,6,157,297919
3669,26,2004,1,4,618,1542915
3670,26,2004,1,5,343,1005599
3671,26,2004,1,3,205,696334
3672,26,2004,1,2,124,638439
3673,26,2004,2,4,237,1515362
3674,26,2004,2,5,146,1099444
3675,26,2004,2,6,65,525456
3676,26,2004,2,3,55,683475
3677,26,2004,2,2,28,620047
3678,26,2004,2,1,6,597900
3679,26,2004,1,1,3,625132
3680,26,2005,1,6,170,308369
3681,26,2005,1,4,643,1549954
3682,26,2005,1,5,370,1018252
3683,26,2005,1,3,195,691901
3684,26,2005,2,5,173,1106872
3685,26,2005,2,4,236,1523342
3686,26,2005,1,2,98,641284
3687,26,2005,2,6,69,537786
3688,26,2005,2,3,48,681309
3689,26,2005,2,2,26,624077
3690,26,2005,1,1,1,622381
3691,26,2005,2,1,0,595487
3692,26,2006,1,6,142,319905
3693,26,2006,1,4,616,1559144
3694,26,2006,1,5,333,1029722
3695,26,2006,1,3,217,689593
3696,26,2006,2,5,167,1113517
3697,26,2006,2,4,229,1532206
3698,26,2006,1,2,86,645841
3699,26,2006,2,6,64,550950
3700,26,2006,2,3,50,680859
3701,26,2006,2,2,27,629311
3702,26,2006,2,1,3,592596
3703,26,2006,1,1,1,619058
3704,26,2007,1,6,163,331504
3705,26,2007,1,4,578,1567727
3706,26,2007,1,5,308,1043262
3707,26,2007,1,3,174,689694
3708,26,2007,2,4,232,1540147
3709,26,2007,2,5,166,1122161
3710,26,2007,1,2,91,651293
3711,26,2007,2,6,76,563862
3712,26,2007,2,3,40,681575
3713,26,2007,2,2,22,635389
3714,26,2007,1,1,6,614877
3715,26,2007,2,1,1,588775
3716,26,2008,1,6,174,341406
3717,26,2008,1,4,648,1573470
3718,26,2008,1,5,340,1058969
3719,26,2008,1,3,177,691616
3720,26,2008,1,2,110,657101
3721,26,2008,2,4,225,1545151
3722,26,2008,2,5,165,1133712
3723,26,2008,2,6,69,574334
3724,26,2008,2,3,46,684849
3725,26,2008,2,2,37,641708
3726,26,2008,2,1,5,586242
3727,26,2008,1,1,3,612292
3728,26,2009,1,6,173,349801
3729,26,2009,1,4,645,1576175
3730,26,2009,1,5,366,1075825
3731,26,2009,1,3,181,694716
3732,26,2009,2,5,177,1148108
3733,26,2009,2,4,229,1547499
3734,26,2009,1,2,90,661817
3735,26,2009,2,6,58,582517
3736,26,2009,2,3,52,690235
3737,26,2009,2,2,34,646252
3738,26,2009,2,1,4,587237
3739,26,2009,1,1,4,613184
3740,26,2010,1,6,183,354037
3741,26,2010,1,4,622,1576828
3742,26,2010,1,5,356,1084719
3743,26,2010,1,3,184,696461
3744,26,2010,2,4,243,1548246
3745,26,2010,2,5,173,1156036
3746,26,2010,1,2,98,663725
3747,26,2010,2,6,63,586690
3748,26,2010,2,3,50,693304
3749,26,2010,2,2,32,647625
3750,26,2010,1,1,7,614697
3751,26,2010,2,1,2,588803
3752,26,2011,1,6,196,361243
3753,26,2011,1,4,607,1587976
3754,26,2011,1,5,408,1105807
3755,26,2011,1,3,163,715773
3756,26,2011,1,2,109,676437
3757,26,2011,2,4,247,1552522
3758,26,2011,2,5,185,1176009
3759,26,2011,2,6,67,593364
3760,26,2011,2,3,60,707535
3761,26,2011,2,2,41,656675
3762,26,2011,1,1,5,624298
3763,26,2011,2,1,0,597487
3764,26,2012,1,6,191,369145
3765,26,2012,1,4,617,1588342
3766,26,2012,1,5,381,1125706
3767,26,2012,1,3,193,723202
3768,26,2012,2,5,187,1195065
3769,26,2012,1,2,100,681023
3770,26,2012,2,4,217,1551324
3771,26,2012,2,6,61,600081
3772,26,2012,2,3,45,715195
3773,26,2012,2,2,28,659827
3774,26,2012,2,1,3,603232
3775,26,2012,1,1,3,630495
3776,26,2013,1,6,183,378864
3777,26,2013,1,4,570,1582723
3778,26,2013,1,5,357,1155511
3779,26,2013,1,3,159,728918
3780,26,2013,2,4,215,1546111
3781,26,2013,2,5,168,1221439
3782,26,2013,1,2,91,679018
3783,26,2013,2,6,73,605856
3784,26,2013,2,3,47,721787
3785,26,2013,2,2,27,656675
3786,26,2013,1,1,3,638399
3787,26,2013,2,1,2,610848
3788,26,2014,1,6,187,387814
3789,26,2014,1,4,531,1576060
3790,26,2014,1,5,363,1176768
3791,26,2014,1,3,168,728759
3792,26,2014,2,4,231,1540001
3793,26,2014,2,5,177,1240549
3794,26,2014,2,6,83,614412
3795,26,2014,1,2,85,675446
3796,26,2014,2,3,43,724681
3797,26,2014,2,2,27,653625
3798,26,2014,1,1,4,644794
3799,26,2014,2,1,0,615939
3800,26,2015,1,6,177,392775
3801,26,2015,1,4,529,1567729
3802,26,2015,1,5,353,1200170
3803,26,2015,1,3,161,728873
3804,26,2015,2,4,221,1534727
3805,26,2015,2,6,87,616201
3806,26,2015,2,5,176,1262327
3807,26,2015,1,2,93,671971
3808,26,2015,2,3,45,726357
3809,26,2015,2,2,21,649587
3810,26,2015,2,1,2,622189
3811,26,2015,1,1,2,651450
3812,9,1986,1,3,1,12100
3813,9,1986,2,2,1,17800
3814,9,1986,1,2,1,18200
3815,9,1986,2,3,0,12200
3816,9,1986,2,4,0,15500
3817,9,1986,2,1,0,18300
3818,9,1986,2,5,0,8100
3819,9,1986,2,6,0,1700
3820,9,1986,1,4,0,14800
3821,9,1986,1,1,0,18900
3822,9,1986,1,5,0,7600
3823,9,1986,1,6,0,1600
3824,9,1987,1,3,2,11815
3825,9,1987,1,4,1,10860
3826,9,1987,1,2,1,18966
3827,9,1987,2,2,0,18791
3828,9,1987,2,3,0,11413
3829,9,1987,2,4,0,10635
3830,9,1987,2,1,0,23345
3831,9,1987,2,5,0,5789
3832,9,1987,2,6,0,1535
3833,9,1987,1,1,0,23793
3834,9,1987,1,5,0,5866
3835,9,1987,1,6,0,1261
3836,9,1989,1,2,1,19396
3837,9,1989,2,2,0,19271
3838,9,1989,2,3,0,12799
3839,9,1989,2,4,0,11526
3840,9,1989,2,1,0,24677
3841,9,1989,2,5,0,6024
3842,9,1989,2,6,0,1658
3843,9,1989,1,3,0,13293
3844,9,1989,1,4,0,11805
3845,9,1989,1,1,0,25197
3846,9,1989,1,5,0,6087
3847,9,1989,1,6,0,1355
3848,9,1990,1,5,1,6300
3849,9,1990,1,4,1,11300
3850,9,1990,2,2,1,20100
3851,9,1990,2,3,0,13100
3852,9,1990,2,4,0,11000
3853,9,1990,2,1,0,26200
3854,9,1990,2,5,0,6100
3855,9,1990,2,6,0,1700
3856,9,1990,1,2,0,20300
3857,9,1990,1,3,0,13500
3858,9,1990,1,1,0,26900
3859,9,1990,1,6,0,1500
3860,9,1991,1,5,1,6500
3861,9,1991,1,4,1,11700
3862,9,1991,2,2,0,20600
3863,9,1991,2,3,0,13700
3864,9,1991,2,4,0,11400
3865,9,1991,2,1,0,26500
3866,9,1991,2,5,0,6300
3867,9,1991,2,6,0,1800
3868,9,1991,1,2,0,20800
3869,9,1991,1,3,0,14200
3870,9,1991,1,1,0,27200
3871,9,1991,1,6,0,1500
3872,9,1993,1,3,1,15400
3873,9,1993,2,2,0,21900
3874,9,1993,2,3,0,15000
3875,9,1993,2,4,0,12200
3876,9,1993,2,1,0,27100
3877,9,1993,2,5,0,6600
3878,9,1993,2,6,0,1800
3879,9,1993,1,2,0,22100
3880,9,1993,1,4,0,12700
3881,9,1993,1,1,0,27800
3882,9,1993,1,5,0,6600
3883,9,1993,1,6,0,1600
3884,9,1994,1,6,1,1559
3885,9,1994,2,6,1,1912
3886,9,1994,1,4,3,14798
3887,9,1994,1,5,1,6725
3888,9,1994,1,3,2,15207
3889,9,1994,2,2,0,19476
3890,9,1994,2,3,0,15024
3891,9,1994,2,4,0,14336
3892,9,1994,2,1,0,27520
3893,9,1994,2,5,0,6622
3894,9,1994,1,2,0,19565
3895,9,1994,1,1,0,28130
3896,9,1995,1,6,1,1600
3897,9,1995,1,3,4,16500
3898,9,1995,1,4,3,14000
3899,9,1995,1,2,4,23500
3900,9,1995,1,5,1,6900
3901,9,1995,2,2,1,23300
3902,9,1995,2,3,0,16200
3903,9,1995,2,4,0,13500
3904,9,1995,2,1,0,27700
3905,9,1995,2,5,0,6800
3906,9,1995,2,6,0,1900
3907,9,1995,1,1,0,28600
3908,9,1996,1,5,2,6971
3909,9,1996,1,2,3,21349
3910,9,1996,1,4,2,16479
3911,9,1996,1,3,1,15597
3912,9,1996,2,2,0,21162
3913,9,1996,2,3,0,15534
3914,9,1996,2,4,0,15980
3915,9,1996,2,1,0,28406
3916,9,1996,2,5,0,6877
3917,9,1996,2,6,0,1943
3918,9,1996,1,1,0,29036
3919,9,1996,1,6,0,1592
3920,9,1997,1,4,1,17332
3921,9,1997,2,2,0,22352
3922,9,1997,2,3,0,16191
3923,9,1997,2,4,0,16844
3924,9,1997,2,1,0,28944
3925,9,1997,2,5,0,6984
3926,9,1997,2,6,0,1927
3927,9,1997,1,2,0,22608
3928,9,1997,1,3,0,16263
3929,9,1997,1,1,0,29561
3930,9,1997,1,5,0,7048
3931,9,1997,1,6,0,1596
3932,9,1998,1,5,2,7143
3933,9,1998,1,3,4,17191
3934,9,1998,1,4,3,18222
3935,9,1998,1,2,2,23745
3936,9,1998,2,4,1,17756
3937,9,1998,2,2,0,23436
3938,9,1998,2,3,0,17071
3939,9,1998,2,1,0,29659
3940,9,1998,2,5,0,7114
3941,9,1998,2,6,0,1908
3942,9,1998,1,1,0,30264
3943,9,1998,1,6,0,1599
3944,9,1999,1,2,8,24667
3945,9,1999,1,4,5,19046
3946,9,1999,1,3,4,18320
3947,9,1999,1,1,1,31113
3948,9,1999,2,2,0,24324
3949,9,1999,2,3,0,18117
3950,9,1999,2,4,0,18620
3951,9,1999,2,1,0,30523
3952,9,1999,2,5,0,7250
3953,9,1999,2,6,0,1881
3954,9,1999,1,5,0,7244
3955,9,1999,1,6,0,1594
3956,9,2000,1,6,1,1593
3957,9,2000,1,5,2,7345
3958,9,2000,1,3,4,19529
3959,9,2000,1,4,4,19811
3960,9,2000,1,2,3,25358
3961,9,2000,2,4,2,19422
3962,9,2000,2,2,2,25007
3963,9,2000,2,3,0,19240
3964,9,2000,2,1,0,31492
3965,9,2000,2,5,0,7396
3966,9,2000,2,6,0,1850
3967,9,2000,1,1,0,32066
3968,9,2001,1,6,1,1627
3969,9,2001,1,3,7,20518
3970,9,2001,1,2,5,26072
3971,9,2001,1,4,3,20736
3972,9,2001,1,5,1,7334
3973,9,2001,2,3,1,20224
3974,9,2001,2,2,1,25712
3975,9,2001,2,4,0,20365
3976,9,2001,2,1,0,32384
3977,9,2001,2,5,0,7453
3978,9,2001,2,6,0,1863
3979,9,2001,1,1,0,32991
3980,9,2002,1,4,6,21743
3981,9,2002,1,5,1,7320
3982,9,2002,2,4,2,21387
3983,9,2002,2,2,2,26384
3984,9,2002,1,3,1,21346
3985,9,2002,1,2,1,26756
3986,9,2002,2,1,1,33244
3987,9,2002,2,3,0,21060
3988,9,2002,2,5,0,7500
3989,9,2002,2,6,0,1868
3990,9,2002,1,1,0,33881
3991,9,2002,1,6,0,1647
3992,9,2003,1,5,1,7309
3993,9,2003,1,3,3,22006
3994,9,2003,1,4,2,22882
3995,9,2003,2,2,2,27064
3996,9,2003,2,3,1,21751
3997,9,2003,2,4,1,22539
3998,9,2003,1,2,1,27456
3999,9,2003,1,1,1,34739
4000,9,2003,2,1,0,34082
4001,9,2003,2,5,0,7550
4002,9,2003,2,6,0,1860
4003,9,2003,1,6,0,1652
4004,9,2004,1,5,3,7316
4005,9,2004,1,2,7,28175
4006,9,2004,1,4,5,24197
4007,9,2004,1,3,4,22560
4008,9,2004,2,5,1,7609
4009,9,2004,2,2,0,27773
4010,9,2004,2,3,0,22347
4011,9,2004,2,4,0,23865
4012,9,2004,2,1,0,34909
4013,9,2004,2,6,0,1841
4014,9,2004,1,1,0,35566
4015,9,2004,1,6,0,1633
4016,9,2005,1,3,5,23067
4017,9,2005,1,2,3,28904
4018,9,2005,1,4,2,25696
4019,9,2005,2,2,1,28506
4020,9,2005,1,1,1,36381
4021,9,2005,2,3,0,22905
4022,9,2005,2,4,0,25383
4023,9,2005,2,1,0,35738
4024,9,2005,2,5,0,7700
4025,9,2005,2,6,0,1808
4026,9,2005,1,5,0,7350
4027,9,2005,1,6,0,1582
4028,9,2006,1,4,4,27451
4029,9,2006,1,2,3,29465
4030,9,2006,1,3,1,23131
4031,9,2006,2,2,1,29322
4032,9,2006,2,1,1,36453
4033,9,2006,1,1,1,37049
4034,9,2006,2,3,0,23214
4035,9,2006,2,4,0,27049
4036,9,2006,2,5,0,8095
4037,9,2006,2,6,0,1920
4038,9,2006,1,5,0,7990
4039,9,2006,1,6,0,1687
4040,9,2007,1,6,1,1802
4041,9,2007,1,4,2,29071
4042,9,2007,1,2,2,30074
4043,9,2007,2,4,1,28664
4044,9,2007,2,2,1,30151
4045,9,2007,1,1,1,37602
4046,9,2007,2,3,0,23636
4047,9,2007,2,1,0,37069
4048,9,2007,2,5,0,8579
4049,9,2007,2,6,0,2027
4050,9,2007,1,3,0,23259
4051,9,2007,1,5,0,8733
4052,9,2008,1,6,1,1931
4053,9,2008,1,4,6,30511
4054,9,2008,1,2,2,30760
4055,9,2008,1,3,1,23453
4056,9,2008,2,3,1,24149
4057,9,2008,2,2,0,31003
4058,9,2008,2,4,0,30201
4059,9,2008,2,1,0,37579
4060,9,2008,2,5,0,9143
4061,9,2008,2,6,0,2139
4062,9,2008,1,1,0,38038
4063,9,2008,1,5,0,9580
4064,9,2009,1,2,5,31526
4065,9,2009,1,3,3,23713
4066,9,2009,1,5,1,10523
4067,9,2009,2,2,3,31873
4068,9,2009,1,4,2,31734
4069,9,2009,2,3,1,24742
4070,9,2009,2,4,0,31606
4071,9,2009,2,1,0,37982
4072,9,2009,2,5,0,9786
